ECBEJG_08165	TIGR04076 family protein	0.998671169124795
DENMDO_18390	TIGR04086 family membrane protein	0.998667107802124
MOEAIF_22020	hypothetical protein	0.998666420900034
GBJPGG_08515	class II lanthipeptide, LchA2/BrtA2 family	0.998665797428612
OFIEBM_02150	Glycine zipper family protein	0.998639858735083
GJHPGN_02245	Glycine zipper family protein	0.998639858735083
AAFLLL_03145	Glycine zipper family protein	0.998628725658537
LJCFBI_08130	Spore coat protein	0.998625686336817
PEKODD_08425	hypothetical protein	0.998625450482232
EBJBHN_02005	Glycine zipper family protein	0.998615771047472
GINLMA_03675	Class IIb bacteriocin, lactobin A/cerein 7B family	0.998615698431169
NDNJMB_02870	Mersacidin/lichenicidin family type 2 lantibiotic	0.998615698431169
OOOOPF_10350	Fatty-acyl-CoA synthase	0.998614446600122
LHMNLA_09100	tRNA-Phe(gaa)	0.998599389880022
IOAAPN_09075	Blp family class II bacteriocin	0.998599389880022
DALJKF_06200	Putative membrane protein, TIGR04086 family	0.998584106805762
LOHGCL_06205	Putative membrane protein, TIGR04086 family	0.998584106805762
ENIMMA_06510	hypothetical protein	0.998583928807136
MGNHCK_03740	Inner membrane protein	0.998582726831894
KALHLD_00690	Inner membrane protein	0.998582726831894
JHGBMJ_06515	ATP-dependent Clp protease ATP-binding subunit ClpX	0.998582726831894
MOCIPG_02495	Inner membrane protein	0.998582726831894
GILPNI_01315	ATP-dependent Clp protease ATP-binding subunit ClpX	0.998582726831894
CKDMDP_03740	Inner membrane protein	0.998582726831894
ECDHJF_02090	Inner membrane protein	0.998577218256765
HAEION_02745	Cyclic lactone autoinducer peptide	0.998562353956615
ILLMLJ_08620	Catalase	0.998552495265839
CEGAHB_09185	Immunity protein	0.998537531190403
OKIKMH_08915	Glycosyl transferase family 2	0.998537531190403
HMHFPH_06105	Endoglucanase	0.998522764167031
KFKKIB_09410	NAD(P)-dependent oxidoreductase	0.998522764167031
DBKPDL_04585	Endoglucanase	0.998522764167031
PEJOKA_13460	hypothetical protein	0.998519311372934
GHKNPN_05090	hypothetical protein	0.998514266034706
CMOLJM_03655	Secreted protein	0.998511742422552
OEMDBE_01515	Secreted protein	0.998511742422552
BKANDP_05990	Bacteriocin	0.998503977086562
GINLMA_04445	Class IIb bacteriocin, lactobin A/cerein 7B family	0.998503977086562
JHGBMJ_09370	HTH LytTR-type domain-containing protein	0.998502665205183
GMEKKH_05850	Radical SAM core domain-containing protein	0.998494631430853
GAODEH_03105	hypothetical protein	0.998493355663994
DPDKIB_18145	Bacteriocin-associated integral membrane (Putative immunity) protein	0.998477659253927
NBMDEH_16040	hypothetical protein	0.998476198022483
LHDEDF_02030	DUF350 domain-containing protein	0.998467308404232
GHLKHP_04575	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	0.998467308404232
PPOBBD_08910	DUF350 domain-containing protein	0.998467308404232
EIDCND_02540	DUF350 domain-containing protein	0.998467308404232
BECDPO_10345	DUF350 domain-containing protein	0.998467308404232
OFAEME_01040	ferredoxin	0.998465023031327
NBBJMH_14265	GlsB/YeaQ/YmgE family stress response membrane protein	0.998461307093868
NABNIK_14515	cyclic lactone autoinducer peptide	0.998456110738631
GKGCKK_27320	Bacterioferritin (cytochrome b1)	0.998454253913644
JHGBMJ_06410	Uroporphyrinogen decarboxylase	0.9984416100781
DDIDDG_06600	Dihydrofolate reductase	0.998440914718548
KCLKHH_00870	Inner membrane protein	0.998440914718548
BKANDP_03045	Inner membrane protein	0.998440914718548
GINLMA_00815	Inner membrane protein	0.998440914718548
HDEPEA_00890	thymidylate synthase	0.998440914718548
NOCGMI_03300	Inner membrane protein	0.998440914718548
NDNJMB_05670	Dihydrofolate reductase	0.998440914718548
PFLIKC_03050	Inner membrane protein	0.998440914718548
GKGCKK_27315	Phosphoserine phosphatase RsbU, regulator of sigma subunit	0.99843115254266
MJBLBC_08505	NodB-like y domain-containing protein	0.998404799351219
OKOOLL_09770	Six-cysteine peptide SCIFF	0.998398766807479
OBMPGG_10235	hypothetical protein	0.99838123324023
KCEDFE_03205	RSAM-modified peptide	0.998373712502305
FEJLPI_09430	Accessory gene regulator B	0.998368885800924
ENIMMA_06535	Lactococcin-G-processing and transport ATP-binding protein LagD	0.998365884465444
GNMJEI_08575	Multifunctional fusion protein	0.998350808968573
MFGIFH_12750	DUF4352 domain-containing protein	0.998350808968573
ECBEJG_17090	ABC transporter permease subunit	0.998346585937452
IFJFEG_09305	C39 family peptidase	0.998338580402268
OBMPGG_10480	cyclic lactone autoinducer peptide	0.998337002452627
DKDFGO_05835	HPr Serine kinase C-terminal domain-containing protein	0.998335526641587
NOCGMI_06655	CPBP family intramembrane metalloprotease	0.998327271822266
LOLDKH_12525	Ribosome hibernation promotion factor	0.998326500005602
CECIIA_09965	Class IIb bacteriocin, lactobin A/cerein 7B family	0.998319710257331
AOLNEO_05185	Lipoprotein	0.998315506870533
LHAIJF_07950	Bacteriocin-type signal sequence	0.99829869118161
KDPOFG_02495	Transcriptional regulator	0.998293473881732
CCKMEK_13010	Type 2 lantibiotic, SP_1948 family	0.998274845319484
AOLNEO_13335	Lipoprotein	0.998271155950894
NABNIK_11045	cyclic lactone autoinducer peptide	0.99827079118014
NLCFLM_07165	ABC transporter ATP-binding protein	0.99825644342423
KALHLD_10070	Transposase	0.998254774422624
MOCIPG_05750	lacticin 481 family lantibiotic	0.998254774422624
GILPNI_07245	Transposase	0.998254774422624
JIALDP_01710	Competence protein CoiA-like family protein	0.998250025092137
IKMHFE_06960	Group-specific protein	0.998249960587981
OFIEBM_06410	Group-specific protein	0.998249960587981
OLMONE_04620	CPBP family intramembrane metalloprotease	0.998249960587981
PEJOKA_02270	Ferrous iron transport protein B	0.99823186035054
NABNIK_02875	hypothetical protein	0.998226494681384
PFLIKC_06075	CPBP family intramembrane metalloprotease	0.998211339796254
JMKFKC_07875	thioether cross-link-forming SCIFF peptide maturase	0.998208315758579
ACJJKH_12405	peptidylprolyl isomerase	0.998208315758579
DIFDMH_07910	thioether cross-link-forming SCIFF peptide maturase	0.998208315758579
BNKLDF_03455	trigger factor	0.998208315758579
CNKOBF_10720	Multifunctional fusion protein	0.998208315758579
NDBPJJ_06365	thioether cross-link-forming SCIFF peptide maturase	0.998208315758579
DDGPMO_12130	Signal peptidase II	0.998195223412953
CMOLJM_08630	Uncharacterized membrane protein	0.998189664846879
OEMDBE_11725	Uncharacterized membrane protein	0.998189664846879
NDNJMB_06020	DNA relaxase NicK	0.998189445408548
GEBGMI_07495	Class I lanthipeptide	0.998186559442912
DBFIBH_05670	Lipoprotein	0.998186559442912
KCLKHH_07005	Bacteriocin-type signal sequence	0.998167838347317
HDEPEA_06125	Bacteriocin-type signal sequence	0.998167838347317
AKPHMP_07215	Transglycosylase associated protein	0.998166783628942
PJEFHC_10565	Transglycosylase associated protein	0.998166783628942
JJAFAM_07005	Thioredoxin	0.998161234391412
MGNHCK_06565	HTH LytTR-type domain-containing protein	0.998154253419156
CKDMDP_06565	HTH LytTR-type domain-containing protein	0.998154253419156
FJPHDL_14570	stage V sporulation protein T	0.998147835458122
DGAFKJ_01165	Cyclic lactone autoinducer peptide	0.998143739643477
EIGMNA_14005	Lysozyme family protein	0.998136863385546
GGNCCN_07575	hypothetical protein	0.99813087710174
DBFIBH_01955	thioether cross-link-forming SCIFF peptide maturase	0.99813087710174
NMKNOF_03440	thioredoxin	0.998126427095927
NMKNOF_01005	Bacteriocin class II with double-glycine leader peptide	0.9981211109135
ILLMLJ_08595	Accessory gene regulator protein AgrB	0.998120111416019
MGCJHI_09285	TIGR03066 family protein	0.998108680272727
OMBKGG_00295	Cyclic lactone autoinducer peptide	0.998106161182597
IBINHE_10035	Lipoprotein	0.998085545403642
NGJOFP_05240	TIGR04086 family membrane protein	0.998085494378174
OLMONE_04570	hypothetical protein	0.998069113045425
NDNJMB_09560	CAAX protease self-immunity	0.998066238956504
JHGBMJ_09355	Bacteriocin biosynthesis protein	0.998056478251829
NNIJIM_07590	putative integral membrane protein	0.99805192506351
KDNFKF_08555	hypothetical protein	0.998027330342056
MDCENI_11875	putative metal-binding protein	0.998023166717256
EENFGH_06195	thioether cross-link-forming SCIFF peptide maturase	0.998017666962428
DPDKIB_04615	Lipoprotein	0.998015627037531
GAPOLK_09590	Lipoprotein	0.998012958460539
EBIEFA_11740	Putative efflux protein, MATE family	0.998012958460539
NPEPEM_11370	Lipoprotein	0.998012958460539
CCKMEK_13020	Type 2 lantibiotic, SP_1948 family	0.998007094237379
NLCFLM_01755	thioether cross-link-forming SCIFF peptide maturase	0.997999940083106
PPECAL_02375	M15 family metallopeptidase	0.997999932056276
LOLDKH_12675	Uncharacterized Fe-S cluster protein YjdI	0.997994922257034
EBJBHN_05630	FeoB-associated Cys-rich membrane protein	0.997976206595337
MOADFP_05015	FeoB-associated Cys-rich membrane protein	0.997976206595337
GJHPGN_04860	FeoB-associated Cys-rich membrane protein	0.997976206595337
MPDLCP_13365	hypothetical protein	0.997963447628953
FJNHGO_10785	hypothetical protein	0.997959787045198
allorf_107243_107380		0.997958032404936
DBJMJE_12130	Transcriptional regulator	0.997952292384144
FAIFDI_11040	PspC domain-containing protein	0.997916249696098
LAIAPD_14065	ferrienterobactin outer membrane transporter	0.997913833835162
JFHLDL_11535	mechanosensitive ion channel YbdG	0.997913833835162
GMAAKK_18210	Paeninodin family lasso peptide	0.997911284436342
PHFKJA_13805	Uncharacterized nucleotidyltransferase	0.997911284436342
CIMDDF_03005	L-proline glycine betaine binding ABC transporter protein Pron / Osmotic adaptation	0.997910223542289
IOBNNN_03000	L-proline glycine betaine binding ABC transporter protein Pron / Osmotic adaptation	0.997910223542289
EBJBHN_04305	Group-specific protein	0.997896915946002
EBIEFA_02415	LytTr DNA-binding domain-containing protein	0.997896668802621
MCELEA_07125	histidine--tRNA ligase	0.997894781172432
MPDLCP_12380	thioether cross-link-forming SCIFF peptide maturase	0.997894781172432
ECBEJG_08235	EAL domain-containing protein	0.997894781172432
ENIMMA_06550	hypothetical protein	0.997886700606604
OLMLEM_12515	Protein TEX261	0.99788378101713
MGCJHI_12320	Arginine/lysine/ornithine decarboxylase	0.997872536212643
BAPACM_07480	hypothetical protein	0.997862262965522
DDIDDG_02220	Bacteriocin immunity protein	0.997852294766511
CKFMIE_10160	protein translocase subunit SecDF	0.99785228588322
PEJOKA_05125	D-alanine--D-alanine ligase	0.997850831866712
LIOAOD_10750	Antirestriction protein	0.997821294284478
LOLDKH_12610	ATP-dependent Clp protease proteolytic subunit	0.997803062892668
JOOHAA_14860	TerY-C metal binding domain-containing protein	0.997799417551491
IHBLAH_12160	heme ABC exporter ATP-binding protein CcmA	0.997799417551491
EBIAIK_02900	Hemolysin, contains CBS domains	0.997793907799141
ALNFCD_12650	Hemolysin, contains CBS domains	0.997793907799141
JPFHKD_11860	thioether cross-link-forming SCIFF peptide maturase	0.997793907799141
GLPEDO_11175	histidine--tRNA ligase	0.997793907799141
GBJPGG_04630	thioether cross-link-forming SCIFF peptide maturase	0.997789611195356
DOLJMH_16495	Hemolysin, contains CBS domains	0.997788990034682
DLHIHL_05120	Flavorubredoxin	0.997782767028775
ECBEJG_04345	AraC-E-bind domain-containing protein	0.997764606899457
BAPACM_11765	Paeninodin family lasso peptide	0.997762364468627
DKDFGO_12370	Acyltransferase family protein	0.997760355893769
JBIOLC_08465	N-acetyltransferase domain-containing protein	0.997755049475004
ELNKHC_10420	HTH araC/xylS-type domain-containing protein	0.997755049475004
NLCFLM_05195	citrate:proton symporter	0.997746387032502
CNAAHD_04815	Histidinol-phosphatase	0.997744695672198
PEKODD_08385	hypothetical protein	0.997728014340062
IELKKH_00935	Autoinducer prepeptide	0.997721158682202
IELKKH_00570	Autoinducer prepeptide	0.997721158682202
NNFCLM_15480	Lantibiotic alpha	0.997709276335672
CKENJD_16440	tRNA guanosine(34) transglycosylase Tgt	0.997699634299322
IKMHFE_07000	DUF4752 domain-containing protein	0.997690932686099
FFFJGJ_11805	hypothetical protein	0.997684368005742
ENJIAN_10810	thioether cross-link-forming SCIFF peptide maturase	0.997684368005742
NHHDFL_08490	DNA-binding response regulator, OmpR family, contains REC and winged-helix (WHTH) domain	0.997679675530017
GBNIIB_11545	thioether cross-link-forming SCIFF peptide maturase	0.997679675530017
ABEGKO_13400	Transcriptional regulator	0.997679196792167
CCKMEK_13015	Type 2 lantibiotic, SP_1948 family	0.997678300832515
CMHDBL_02145	DUF1848 domain-containing protein	0.99767163777224
NOCGMI_06640	ABC transporter ATP-binding protein	0.997670696227431
IHAMDA_11425	hypothetical protein	0.997668114197463
EBIEFA_02440	Putative ABC transport system ATP-binding protein	0.997660563863297
JMABJL_09875	Serine hydroxymethyltransferase	0.99765189011598
ACJJKH_07855	lacticin 481 family lantibiotic	0.997645073133814
GAODEH_15170	PfkB domain-containing protein	0.997641597048838
CECIIA_02610	O-antigen ligase RfaL	0.997631213981802
CECIIA_06885	Class IIb bacteriocin, lactobin A/cerein 7B family	0.997631180405423
OJMFMA_05250	Ferrous iron transport protein A	0.997627128669362
IJEOMH_13580	Histidinol-phosphatase	0.997626062149832
FJNHGO_04145	DUF2613 domain-containing protein	0.997618129381537
OJGBAA_09275	hypothetical protein	0.997603625225684
EAGELN_10490	Polar amino acid transport system ATP-binding protein	0.997601441871124
GELNFH_10115	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	0.997587516286545
CMOLJM_03540	FeoB-associated Cys-rich membrane protein	0.997583625254849
LAIAPD_14040	ferrienterobactin ABC transporter ATPase	0.997577922581629
JFHLDL_11560	YbdK family carboxylate-amine ligase	0.997577922581629
LHDEDF_01915	hypothetical protein	0.997563628459881
IKBHNK_19285	Tat pathway signal protein	0.997563149208058
IINEAF_13900	Smalltalk protein	0.997557546799346
PHFKJA_11255	thioether cross-link-forming SCIFF peptide maturase	0.997555875601655
DAHLKM_14665	hypothetical protein	0.997555875601655
ACIEAI_15940	ABC-type multidrug transport system, ATPase and permease component	0.997554106602896
GLGEAB_12795	Hemolysin, contains CBS domains	0.997550778593715
LBGLEE_18180	MATE family efflux transporter	0.997550778593715
OODMEK_03765	hemolysin family protein	0.997550778593715
BDLJCC_07875	thioether cross-link-forming SCIFF peptide maturase	0.997550778593715
PBOAJP_02770	thioether cross-link-forming SCIFF peptide maturase	0.997531033162028
GACLNI_01630	thioether cross-link-forming SCIFF peptide maturase	0.997531033162028
ABFBHE_02450	TIGR04086 family membrane protein	0.997531033162028
AJBDJA_02105	thioether cross-link-forming SCIFF peptide maturase	0.997531033162028
BBHJFL_11075	thioether cross-link-forming SCIFF peptide maturase	0.997520153142445
LPPNMO_09360	EF-hand domain-containing protein	0.997520153142445
FLBCHA_21640	hypothetical protein	0.997515812712171
BIJKPG_10000	Lantibiotic, gallidermin/nisin family	0.997513239442531
NKANJB_11270	Lantibiotic, gallidermin/nisin family	0.997513239442531
IANMOF_06290	Regulatory protein RecX	0.997504979205597
JIDGJJ_06815	PTS system mannose/fructose/sorbose family transporter subunit IID	0.997502643128787
MDDLCH_05030	hypothetical protein	0.997498398509215
KBFNBN_04890	ATP synthase F0 subunit C	0.997495687659293
LCLLBN_07580	ATP synthase F0 subunit C	0.997495687659293
HACDEI_13255	8-oxo-dGTP diphosphatase	0.997495638542813
PEJOKA_13490	hypothetical protein	0.997492625741825
PPECAL_03000	asparagine synthase-related protein	0.997489791311193
JEFABC_13675	PTS system mannose/fructose/sorbose family transporter subunit IID	0.997478212420961
ECBEJG_04335	hypothetical protein	0.997475972795382
ELKHJG_03805	PDDEXK nuclease domain-containing protein	0.997473186310821
FBNEPF_03520	hypothetical protein	0.997473186310821
NOCGMI_06625	Bacteriocin	0.997459315390275
HAOBNK_12765	six-cysteine ranthipeptide SCIFF	0.997457952429777
GLBDLH_05960	RNA polymerase sigma factor	0.997456267614206
GHLKHP_11125	Histidinol-phosphatase	0.997449256391169
MFGIFH_07675	Group-specific protein	0.997446122636396
CMFFKC_10970	hypothetical protein	0.997439262337995
ENFPNG_09455	Ig-like domain (Group 2)	0.997413377250602
OLMLEM_07585	Zinc dependent phospholipase C	0.997399307240992
GINLMA_04415	CPBP family intramembrane metalloprotease	0.997387653528677
BKANDP_06020	Group-specific protein	0.997380403526107
HIICJI_08365	thioether cross-link-forming SCIFF peptide maturase	0.997378472761406
NLCFLM_02615	GGDEF domain-containing protein	0.997370067444799
HGNADM_10820	thioether cross-link-forming SCIFF peptide maturase	0.997369236870913
LAIAPD_14075	phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex	0.997366777625607
JFHLDL_11525	Cu(+)/Ag(+) efflux RND transporter permease subunit CusA	0.997366777625607
DJNPPI_07405	RiPP	0.997331349150986
JLAFBF_10055	DUF4858 domain-containing protein	0.997324951769966
PEJOKA_12995	hypothetical protein	0.997319313837976
EGGKLK_11515	Thiocillin family RiPP	0.997317400669391
MEDHJN_05795	Cyclic lactone autoinducer peptide	0.997302153975113
JIALDP_01565	Hypothetical bacteriocin modified enzyme	0.997292463544466
GELNFH_03425	InlB B-repeat-containing protein	0.997291537633333
IELKKH_00920	hypothetical protein	0.997278726090956
IELKKH_00555	hypothetical protein	0.997278726090956
GMAAKK_14175	hypothetical protein	0.997277767260588
CPAIGO_04380	Helix-turn-helix domain-containing protein	0.997265637254196
CECIIA_07125	Cyclic lactone autoinducer peptide	0.997264907956682
HFCKPF_03530	thioether cross-link-forming SCIFF peptide maturase	0.997264319457923
OOHLBL_10680	hypothetical protein	0.997259284204548
allorf_10361_10564		0.997252681827661
GILPNI_07190	hypothetical protein	0.997240261663991
JJAFAM_07920	Cro/C1-type HTH DNA-binding domain-containing protein	0.99723880464675
IAJDHK_04775	Cyclic lactone autoinducer peptide	0.997221184002499
CEHPDN_08460	hypothetical protein	0.997217216811476
GINLMA_04440	Bacteriocin class II with double-glycine leader peptide	0.997216038405046
OEMDBE_01690	Conjugal transfer protein TraG	0.997214444197267
AAFDMH_11190	DNA-binding protein WhiA	0.997202188869974
KPJOMO_10945	Polysaccharide deacetylase	0.997202188869974
PFLIKC_06040	Accessory gene regulator A	0.997199713806538
IHAMDA_14840	hypothetical protein	0.997191812872893
EDAAEH_12605	ABC transporter ATP-binding protein	0.997189571165324
EMHFMI_00015	ABC transporter ATP-binding protein	0.997189571165324
HAOBNK_01300	hypothetical protein	0.997158721540391
HGNADM_14175	Putative diguanylate cyclase YdaM	0.997145717806323
LOLDKH_12690	hypothetical protein	0.9971439398074
FNKKFO_10600	Translation initiation factor IF-2	0.997109952545945
HAOBNK_01410	SMR family transporter	0.997099568181897
OEMDBE_01625	FeoB-associated Cys-rich membrane protein	0.997088406736821
ECDHJF_06250	Group-specific protein	0.997075061008066
GEBGMI_07520	Stage V sporulation protein AC	0.997042904283679
DBFIBH_05645	Type 2 lantibiotic biosynthesis protein LanM	0.997042904283679
DPKNLB_10165	DUF4158 domain-containing protein	0.997035033402095
FJNHGO_10780	polyphosphate kinase 2	0.997029954417889
GACLNI_01685	hypothetical protein	0.996985221004635
BGIBKK_02760	Ferredoxin	0.996977163949315
KCLKHH_07000	Lactococcin-G-processing and transport ATP-binding protein LagD	0.996960083492963
LOLDKH_08780	Transposase	0.996956417306958
EGGKLK_11530	Nitroreductase	0.996921547735845
NBMDEH_09220	hypothetical protein	0.996918599331968
ECDHJF_06305	Bacteriocin	0.996914654955212
ENIMMA_06500	hypothetical protein	0.996913765736392
NDNJMB_04860	Acetyltransferase	0.996899862947143
